carriers,locs,techs,timesteps,capacity_factor
Power,CNOR,Hydroror_PP_ex,2019-04-01 22:00:00,0.691449586
Power,CNOR,Hydroror_PP_ex,2019-04-01 23:00:00,0.683218436
Power,CNOR,Hydroror_PP_ex,2019-04-02 00:00:00,0.680778153
Power,CNOR,Hydroror_PP_ex,2019-04-02 01:00:00,0.678422764
Power,CNOR,Hydroror_PP_ex,2019-04-02 02:00:00,0.681299943
Power,CNOR,Hydroror_PP_ex,2019-04-02 03:00:00,0.682647054
Power,CNOR,Hydroror_PP_ex,2019-04-02 04:00:00,0.675564848
Power,CNOR,Hydroror_PP_ex,2019-04-02 05:00:00,0.670748543
Power,CNOR,Hydroror_PP_ex,2019-04-02 06:00:00,0.670372558
Power,CNOR,Hydroror_PP_ex,2019-04-02 07:00:00,0.670567183
Power,CNOR,Hydroror_PP_ex,2019-04-02 08:00:00,0.677083156
Power,CNOR,Hydroror_PP_ex,2019-04-02 09:00:00,0.7001873
Power,CNOR,Hydroror_PP_ex,2019-04-02 10:00:00,0.731035645
Power,CNOR,Hydroror_PP_ex,2019-04-02 11:00:00,0.734944544
Power,CNOR,Hydroror_PP_ex,2019-04-02 12:00:00,0.736250947
Power,CNOR,Hydroror_PP_ex,2019-04-02 13:00:00,0.740449116
Power,CNOR,Hydroror_PP_ex,2019-04-02 14:00:00,0.784833599
Power,CNOR,Hydroror_PP_ex,2019-04-02 15:00:00,0.737578105
Power,CNOR,Hydroror_PP_ex,2019-04-02 16:00:00,0.724447068
Power,CNOR,Hydroror_PP_ex,2019-04-02 17:00:00,0.69291107
Power,CNOR,Hydroror_PP_ex,2019-04-02 18:00:00,0.667523213
Power,CNOR,Hydroror_PP_ex,2019-04-02 19:00:00,0.66881878
Power,CNOR,Hydroror_PP_ex,2019-04-02 20:00:00,0.667441968
Power,CNOR,Hydroror_PP_ex,2019-04-02 21:00:00,0.665974751
Power,CNOR,Hydroror_PP_ex,2019-04-02 22:00:00,0.664749757
Power,CNOR,Hydroror_PP_ex,2019-04-02 23:00:00,0.663537419
Power,CNOR,Hydroror_PP_ex,2019-04-03 00:00:00,0.66589671
Power,CNOR,Hydroror_PP_ex,2019-04-03 01:00:00,0.669373404
Power,CNOR,Hydroror_PP_ex,2019-04-03 02:00:00,0.667300966
Power,CNOR,Hydroror_PP_ex,2019-04-03 03:00:00,0.689158755
Power,CNOR,Hydroror_PP_ex,2019-04-03 04:00:00,0.671507378
Power,CNOR,Hydroror_PP_ex,2019-04-03 05:00:00,0.664914347
Power,CNOR,Hydroror_PP_ex,2019-04-03 06:00:00,0.674617896
Power,CNOR,Hydroror_PP_ex,2019-04-03 07:00:00,0.681541723
Power,CNOR,Hydroror_PP_ex,2019-04-03 08:00:00,0.688845486
Power,CNOR,Hydroror_PP_ex,2019-04-03 09:00:00,0.690571262
Power,CNOR,Hydroror_PP_ex,2019-04-03 10:00:00,0.709198654
Power,CNOR,Hydroror_PP_ex,2019-04-03 11:00:00,0.70891845
Power,CNOR,Hydroror_PP_ex,2019-04-03 12:00:00,0.708403979
Power,CNOR,Hydroror_PP_ex,2019-04-03 13:00:00,0.708276992
Power,CNOR,Hydroror_PP_ex,2019-04-03 14:00:00,0.70854202
Power,CNOR,Hydroror_PP_ex,2019-04-03 15:00:00,0.708351642
Power,CNOR,Hydroror_PP_ex,2019-04-03 16:00:00,0.705109938
Power,CNOR,Hydroror_PP_ex,2019-04-03 17:00:00,0.689012869
Power,CNOR,Hydroror_PP_ex,2019-04-03 18:00:00,0.667952661
Power,CNOR,Hydroror_PP_ex,2019-04-03 19:00:00,0.661716768
Power,CNOR,Hydroror_PP_ex,2019-04-03 20:00:00,0.656781833
Power,CNOR,Hydroror_PP_ex,2019-04-03 21:00:00,0.657812864
Power,CNOR,Hydroror_PP_ex,2019-04-03 22:00:00,0.65503627
Power,CNOR,Hydroror_PP_ex,2019-04-03 23:00:00,0.656279857
Power,CNOR,Oil_PP_ex,2019-04-01 00:00:00,0.20581913341666674
Power,CNOR,Oil_PP_ex,2019-04-01 01:00:00,0.16363909200925933
Power,CNOR,Oil_PP_ex,2019-04-01 02:00:00,0.1457784199722222
Power,CNOR,Oil_PP_ex,2019-04-01 03:00:00,0.1137443305601852
Power,CNOR,Oil_PP_ex,2019-04-01 04:00:00,0.11206625371296304
Power,CNOR,Oil_PP_ex,2019-04-01 05:00:00,0.15384775556481478
Power,CNOR,Oil_PP_ex,2019-04-01 06:00:00,0.19551116769444446
Power,CNOR,Oil_PP_ex,2019-04-01 07:00:00,0.09245816883796296
Power,CNOR,Oil_PP_ex,2019-04-01 08:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 09:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 10:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 12:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 13:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 14:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 15:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-01 16:00:00,0.08235121220833336
Power,CNOR,Oil_PP_ex,2019-04-01 17:00:00,0.2025530824490741
Power,CNOR,Oil_PP_ex,2019-04-01 18:00:00,0.39649175264351855
Power,CNOR,Oil_PP_ex,2019-04-01 19:00:00,0.45490649618518525
Power,CNOR,Oil_PP_ex,2019-04-01 20:00:00,0.3536063837407407
Power,CNOR,Oil_PP_ex,2019-04-01 21:00:00,0.2646081132546296
Power,CNOR,Oil_PP_ex,2019-04-01 22:00:00,0.186609599462963
Power,CNOR,Oil_PP_ex,2019-04-01 23:00:00,0.10168186230555552
Power,CNOR,Oil_PP_ex,2019-04-02 00:00:00,0.0502736700231481
Power,CNOR,Oil_PP_ex,2019-04-02 01:00:00,0.011196095995370383
Power,CNOR,Oil_PP_ex,2019-04-02 02:00:00,0.00030845525925925123
Power,CNOR,Oil_PP_ex,2019-04-02 03:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 04:00:00,0.013048423407407406
Power,CNOR,Oil_PP_ex,2019-04-02 05:00:00,0.0453113493518518
Power,CNOR,Oil_PP_ex,2019-04-02 06:00:00,0.05306986506481491
Power,CNOR,Oil_PP_ex,2019-04-02 07:00:00,0.049668258828703744
Power,CNOR,Oil_PP_ex,2019-04-02 08:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 09:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 10:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 12:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 13:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 14:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-02 15:00:00,0.03367075561574074
Power,CNOR,Oil_PP_ex,2019-04-02 16:00:00,0.07674860017129632
Power,CNOR,Oil_PP_ex,2019-04-02 17:00:00,0.1761990173842593
Power,CNOR,Oil_PP_ex,2019-04-02 18:00:00,0.37165860991666666
Power,CNOR,Oil_PP_ex,2019-04-02 19:00:00,0.43722978532407414
Power,CNOR,Oil_PP_ex,2019-04-02 20:00:00,0.38874268124074074
Power,CNOR,Oil_PP_ex,2019-04-02 21:00:00,0.29956169204629624
Power,CNOR,Oil_PP_ex,2019-04-02 22:00:00,0.17971022133333328
Power,CNOR,Oil_PP_ex,2019-04-02 23:00:00,0.10132080748148146
Power,CNOR,Oil_PP_ex,2019-04-03 00:00:00,0.09618579598148148
Power,CNOR,Oil_PP_ex,2019-04-03 01:00:00,0.07709827960185185
Power,CNOR,Oil_PP_ex,2019-04-03 02:00:00,0.10671529455555546
Power,CNOR,Oil_PP_ex,2019-04-03 03:00:00,0.13691867153240742
Power,CNOR,Oil_PP_ex,2019-04-03 04:00:00,0.2305082020416666
Power,CNOR,Oil_PP_ex,2019-04-03 05:00:00,0.4493864659583334
Power,CNOR,Oil_PP_ex,2019-04-03 06:00:00,0.6548775418240741
Power,CNOR,Oil_PP_ex,2019-04-03 07:00:00,0.783839833074074
Power,CNOR,Oil_PP_ex,2019-04-03 08:00:00,0.5334550782638888
Power,CNOR,Oil_PP_ex,2019-04-03 09:00:00,0.3023621494074074
Power,CNOR,Oil_PP_ex,2019-04-03 10:00:00,0.0875704472361111
Power,CNOR,Oil_PP_ex,2019-04-03 11:00:00,0.0
Power,CNOR,Oil_PP_ex,2019-04-03 12:00:00,0.0650190955787037
Power,CNOR,Oil_PP_ex,2019-04-03 13:00:00,0.19601828750000008
Power,CNOR,Oil_PP_ex,2019-04-03 14:00:00,0.22410617825925927
Power,CNOR,Oil_PP_ex,2019-04-03 15:00:00,0.36139148646759267
Power,CNOR,Oil_PP_ex,2019-04-03 16:00:00,0.49625789847222224
Power,CNOR,Oil_PP_ex,2019-04-03 17:00:00,0.6669381817453705
Power,CNOR,Oil_PP_ex,2019-04-03 18:00:00,0.7673842380277778
Power,CNOR,Oil_PP_ex,2019-04-03 19:00:00,0.7919008281435186
Power,CNOR,Oil_PP_ex,2019-04-03 20:00:00,0.675378048337963
Power,CNOR,Oil_PP_ex,2019-04-03 21:00:00,0.5299669838564816
Power,CNOR,Oil_PP_ex,2019-04-03 22:00:00,0.4085519849212963
Power,CNOR,Oil_PP_ex,2019-04-03 23:00:00,0.29861004283333337
Power,CNOR,PV_PP_ex,2019-04-01 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 06:00:00,0.046
Power,CNOR,PV_PP_ex,2019-04-01 07:00:00,0.255
Power,CNOR,PV_PP_ex,2019-04-01 08:00:00,0.47
Power,CNOR,PV_PP_ex,2019-04-01 09:00:00,0.63
Power,CNOR,PV_PP_ex,2019-04-01 10:00:00,0.731
Power,CNOR,PV_PP_ex,2019-04-01 11:00:00,0.758
Power,CNOR,PV_PP_ex,2019-04-01 12:00:00,0.732
Power,CNOR,PV_PP_ex,2019-04-01 13:00:00,0.667
Power,CNOR,PV_PP_ex,2019-04-01 14:00:00,0.542
Power,CNOR,PV_PP_ex,2019-04-01 15:00:00,0.363
Power,CNOR,PV_PP_ex,2019-04-01 16:00:00,0.196
Power,CNOR,PV_PP_ex,2019-04-01 17:00:00,0.068
Power,CNOR,PV_PP_ex,2019-04-01 18:00:00,0.001
Power,CNOR,PV_PP_ex,2019-04-01 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-01 23:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 06:00:00,0.023
Power,CNOR,PV_PP_ex,2019-04-02 07:00:00,0.098
Power,CNOR,PV_PP_ex,2019-04-02 08:00:00,0.186
Power,CNOR,PV_PP_ex,2019-04-02 09:00:00,0.263
Power,CNOR,PV_PP_ex,2019-04-02 10:00:00,0.31
Power,CNOR,PV_PP_ex,2019-04-02 11:00:00,0.35
Power,CNOR,PV_PP_ex,2019-04-02 12:00:00,0.351
Power,CNOR,PV_PP_ex,2019-04-02 13:00:00,0.296
Power,CNOR,PV_PP_ex,2019-04-02 14:00:00,0.227
Power,CNOR,PV_PP_ex,2019-04-02 15:00:00,0.16
Power,CNOR,PV_PP_ex,2019-04-02 16:00:00,0.095
Power,CNOR,PV_PP_ex,2019-04-02 17:00:00,0.035
Power,CNOR,PV_PP_ex,2019-04-02 18:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-02 23:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 00:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 01:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 02:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 03:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 04:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 05:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 06:00:00,0.013
Power,CNOR,PV_PP_ex,2019-04-03 07:00:00,0.144
Power,CNOR,PV_PP_ex,2019-04-03 08:00:00,0.436
Power,CNOR,PV_PP_ex,2019-04-03 09:00:00,0.612
Power,CNOR,PV_PP_ex,2019-04-03 10:00:00,0.712
Power,CNOR,PV_PP_ex,2019-04-03 11:00:00,0.744
Power,CNOR,PV_PP_ex,2019-04-03 12:00:00,0.587
Power,CNOR,PV_PP_ex,2019-04-03 13:00:00,0.529
Power,CNOR,PV_PP_ex,2019-04-03 14:00:00,0.518
Power,CNOR,PV_PP_ex,2019-04-03 15:00:00,0.394
Power,CNOR,PV_PP_ex,2019-04-03 16:00:00,0.243
Power,CNOR,PV_PP_ex,2019-04-03 17:00:00,0.064
Power,CNOR,PV_PP_ex,2019-04-03 18:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 19:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 20:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 21:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 22:00:00,0.0
Power,CNOR,PV_PP_ex,2019-04-03 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 06:00:00,0.046
Power,CNOR,PV_roof_ex,2019-04-01 07:00:00,0.255
Power,CNOR,PV_roof_ex,2019-04-01 08:00:00,0.47
Power,CNOR,PV_roof_ex,2019-04-01 09:00:00,0.63
Power,CNOR,PV_roof_ex,2019-04-01 10:00:00,0.731
Power,CNOR,PV_roof_ex,2019-04-01 11:00:00,0.758
Power,CNOR,PV_roof_ex,2019-04-01 12:00:00,0.732
Power,CNOR,PV_roof_ex,2019-04-01 13:00:00,0.667
Power,CNOR,PV_roof_ex,2019-04-01 14:00:00,0.542
Power,CNOR,PV_roof_ex,2019-04-01 15:00:00,0.363
Power,CNOR,PV_roof_ex,2019-04-01 16:00:00,0.196
Power,CNOR,PV_roof_ex,2019-04-01 17:00:00,0.068
Power,CNOR,PV_roof_ex,2019-04-01 18:00:00,0.001
Power,CNOR,PV_roof_ex,2019-04-01 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-01 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 06:00:00,0.023
Power,CNOR,PV_roof_ex,2019-04-02 07:00:00,0.098
Power,CNOR,PV_roof_ex,2019-04-02 08:00:00,0.186
Power,CNOR,PV_roof_ex,2019-04-02 09:00:00,0.263
Power,CNOR,PV_roof_ex,2019-04-02 10:00:00,0.31
Power,CNOR,PV_roof_ex,2019-04-02 11:00:00,0.35
Power,CNOR,PV_roof_ex,2019-04-02 12:00:00,0.351
Power,CNOR,PV_roof_ex,2019-04-02 13:00:00,0.296
Power,CNOR,PV_roof_ex,2019-04-02 14:00:00,0.227
Power,CNOR,PV_roof_ex,2019-04-02 15:00:00,0.16
Power,CNOR,PV_roof_ex,2019-04-02 16:00:00,0.095
Power,CNOR,PV_roof_ex,2019-04-02 17:00:00,0.035
Power,CNOR,PV_roof_ex,2019-04-02 18:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-02 23:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 00:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 01:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 02:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 03:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 04:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 05:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 06:00:00,0.013
Power,CNOR,PV_roof_ex,2019-04-03 07:00:00,0.144
Power,CNOR,PV_roof_ex,2019-04-03 08:00:00,0.436
Power,CNOR,PV_roof_ex,2019-04-03 09:00:00,0.612
Power,CNOR,PV_roof_ex,2019-04-03 10:00:00,0.712
Power,CNOR,PV_roof_ex,2019-04-03 11:00:00,0.744
Power,CNOR,PV_roof_ex,2019-04-03 12:00:00,0.587
Power,CNOR,PV_roof_ex,2019-04-03 13:00:00,0.529
Power,CNOR,PV_roof_ex,2019-04-03 14:00:00,0.518
Power,CNOR,PV_roof_ex,2019-04-03 15:00:00,0.394
Power,CNOR,PV_roof_ex,2019-04-03 16:00:00,0.243
Power,CNOR,PV_roof_ex,2019-04-03 17:00:00,0.064
Power,CNOR,PV_roof_ex,2019-04-03 18:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 19:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 20:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 21:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 22:00:00,0.0
Power,CNOR,PV_roof_ex,2019-04-03 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-01 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-02 23:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 00:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 01:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 02:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 03:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 04:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 05:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 06:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 07:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 08:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 09:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 10:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 11:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 12:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 13:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 14:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 15:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 16:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 17:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 18:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 19:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 20:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 21:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 22:00:00,0.0
Power,CNOR,Trans:CSUD,2019-04-03 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 03:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 04:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 05:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 06:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 07:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 08:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 09:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 10:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 11:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 12:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 13:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 14:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 15:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 16:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 17:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 18:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 19:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 20:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 21:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 22:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-01 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 03:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 04:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 05:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 06:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 07:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 08:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 09:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 10:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 11:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 12:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 13:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 14:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 15:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 16:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 17:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 18:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 19:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 20:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 21:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 22:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-02 23:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 00:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 01:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 02:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 03:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 04:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 05:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 06:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 07:00:00,0.0
Power,CNOR,Trans:NORD,2019-04-03 08:00:00,0.0
