Time,VIE,MAZZ,SARD_SE,SARD_NE,SML
03/04/2019 21:00:00,0.289,0.885,0.338,0.505,0.623
03/04/2019 22:00:00,0.32,0.89,0.382,0.575,0.656
03/04/2019 23:00:00,0.344,0.904,0.425,0.635,0.682
04/04/2019 00:00:00,0.345,0.91,0.417,0.666,0.711
04/04/2019 01:00:00,0.336,0.921,0.449,0.674,0.753
04/04/2019 02:00:00,0.334,0.891,0.526,0.655,0.788
04/04/2019 03:00:00,0.334,0.846,0.626,0.646,0.799
04/04/2019 04:00:00,0.343,0.819,0.677,0.593,0.804
04/04/2019 05:00:00,0.4,0.75,0.636,0.519,0.832
04/04/2019 06:00:00,0.478,0.761,0.722,0.401,0.872
04/04/2019 07:00:00,0.629,0.867,0.635,0.35,0.908
04/04/2019 08:00:00,0.728,0.92,0.605,0.305,0.932
04/04/2019 09:00:00,0.782,0.948,0.63,0.255,0.941
04/04/2019 10:00:00,0.841,0.968,0.633,0.325,0.941
04/04/2019 11:00:00,0.9,0.971,0.708,0.51,0.942
04/04/2019 12:00:00,0.934,0.951,0.802,0.739,0.941
04/04/2019 13:00:00,0.951,0.901,0.853,0.906,0.937
04/04/2019 14:00:00,0.962,0.69,0.877,0.948,0.937
04/04/2019 15:00:00,0.969,0.236,0.906,0.938,0.941
04/04/2019 16:00:00,0.977,0.125,0.928,0.92,0.946
04/04/2019 17:00:00,0.978,0.149,0.891,0.92,0.946
04/04/2019 18:00:00,0.983,0.219,0.788,0.923,0.956
04/04/2019 19:00:00,0.986,0.252,0.669,0.911,0.973
04/04/2019 20:00:00,0.988,0.202,0.559,0.897,0.981
04/04/2019 21:00:00,0.988,0.111,0.498,0.9,0.987
04/04/2019 22:00:00,0.988,0.061,0.501,0.902,0.988
04/04/2019 23:00:00,0.989,0.071,0.519,0.901,0.986
05/04/2019 00:00:00,0.985,0.102,0.498,0.898,0.981
05/04/2019 01:00:00,0.976,0.144,0.435,0.89,0.981
05/04/2019 02:00:00,0.949,0.222,0.343,0.874,0.986
05/04/2019 03:00:00,0.91,0.305,0.236,0.835,0.99
05/04/2019 04:00:00,0.857,0.317,0.167,0.778,0.991
05/04/2019 05:00:00,0.722,0.289,0.147,0.702,0.991
05/04/2019 06:00:00,0.598,0.266,0.132,0.642,0.991
05/04/2019 07:00:00,0.516,0.29,0.107,0.62,0.99
05/04/2019 08:00:00,0.425,0.3,0.064,0.572,0.988
05/04/2019 09:00:00,0.346,0.256,0.024,0.51,0.983
05/04/2019 10:00:00,0.236,0.201,0.004,0.457,0.977
05/04/2019 11:00:00,0.101,0.211,0.002,0.404,0.972
05/04/2019 12:00:00,0.044,0.3,0.018,0.35,0.965
05/04/2019 13:00:00,0.093,0.459,0.083,0.312,0.955
05/04/2019 14:00:00,0.179,0.581,0.134,0.284,0.947
05/04/2019 15:00:00,0.24,0.63,0.148,0.257,0.938
05/04/2019 16:00:00,0.24,0.677,0.133,0.21,0.921
05/04/2019 17:00:00,0.208,0.713,0.125,0.16,0.889
05/04/2019 18:00:00,0.191,0.712,0.122,0.122,0.835
05/04/2019 19:00:00,0.177,0.674,0.133,0.106,0.77
05/04/2019 20:00:00,0.177,0.614,0.142,0.102,0.708
05/04/2019 21:00:00,0.193,0.552,0.127,0.082,0.649
05/04/2019 22:00:00,0.194,0.535,0.1,0.057,0.578
05/04/2019 23:00:00,0.155,0.552,0.089,0.042,0.446
06/04/2019 00:00:00,0.093,0.571,0.079,0.035,0.284
06/04/2019 01:00:00,0.048,0.574,0.045,0.027,0.169
06/04/2019 02:00:00,0.047,0.553,0.021,0.018,0.146
06/04/2019 03:00:00,0.065,0.498,0.007,0.03,0.183
06/04/2019 04:00:00,0.074,0.419,0.001,0.042,0.249
06/04/2019 05:00:00,0.068,0.325,0.006,0.054,0.286
06/04/2019 06:00:00,0.054,0.22,0.027,0.061,0.289
06/04/2019 07:00:00,0.042,0.12,0.102,0.069,0.261
06/04/2019 08:00:00,0.032,0.027,0.181,0.102,0.203
06/04/2019 09:00:00,0.019,0.001,0.242,0.127,0.145
06/04/2019 10:00:00,0.008,0.041,0.282,0.133,0.112
06/04/2019 11:00:00,0.003,0.145,0.334,0.142,0.108
06/04/2019 12:00:00,0.005,0.212,0.379,0.149,0.119
06/04/2019 13:00:00,0.007,0.22,0.445,0.154,0.126
06/04/2019 14:00:00,0.024,0.194,0.556,0.149,0.121
06/04/2019 15:00:00,0.039,0.163,0.622,0.146,0.09
06/04/2019 16:00:00,0.058,0.15,0.55,0.151,0.045
06/04/2019 17:00:00,0.059,0.149,0.404,0.219,0.011
06/04/2019 18:00:00,0.053,0.158,0.367,0.371,0.005
06/04/2019 19:00:00,0.063,0.193,0.344,0.444,0.027
06/04/2019 20:00:00,0.097,0.251,0.316,0.426,0.09
06/04/2019 21:00:00,0.135,0.299,0.318,0.407,0.133
06/04/2019 22:00:00,0.163,0.292,0.352,0.392,0.133
06/04/2019 23:00:00,0.179,0.227,0.381,0.384,0.132
07/04/2019 00:00:00,0.186,0.176,0.397,0.382,0.149
07/04/2019 01:00:00,0.191,0.176,0.394,0.37,0.194
07/04/2019 02:00:00,0.176,0.203,0.367,0.339,0.228
07/04/2019 03:00:00,0.148,0.228,0.289,0.288,0.267
07/04/2019 04:00:00,0.135,0.227,0.167,0.233,0.333
07/04/2019 05:00:00,0.14,0.192,0.128,0.163,0.379
07/04/2019 06:00:00,0.151,0.139,0.225,0.099,0.42
07/04/2019 07:00:00,0.158,0.1,0.317,0.098,0.482
07/04/2019 08:00:00,0.118,0.097,0.529,0.137,0.522
07/04/2019 09:00:00,0.068,0.121,0.729,0.088,0.557
07/04/2019 10:00:00,0.034,0.167,0.836,0.046,0.568
07/04/2019 11:00:00,0.039,0.21,0.876,0.025,0.539
07/04/2019 12:00:00,0.054,0.245,0.876,0.022,0.494
07/04/2019 13:00:00,0.062,0.294,0.879,0.028,0.459
07/04/2019 14:00:00,0.077,0.312,0.871,0.038,0.425
07/04/2019 15:00:00,0.107,0.329,0.895,0.04,0.404
07/04/2019 16:00:00,0.159,0.404,0.923,0.038,0.432
07/04/2019 17:00:00,0.184,0.583,0.947,0.045,0.49
07/04/2019 18:00:00,0.16,0.706,0.947,0.062,0.515
07/04/2019 19:00:00,0.112,0.737,0.932,0.077,0.449
07/04/2019 20:00:00,0.06,0.729,0.926,0.08,0.378
07/04/2019 21:00:00,0.036,0.686,0.919,0.081,0.32
07/04/2019 22:00:00,0.028,0.657,0.906,0.09,0.314
07/04/2019 23:00:00,0.042,0.679,0.886,0.118,0.332
08/04/2019 00:00:00,0.075,0.686,0.856,0.171,0.383
08/04/2019 01:00:00,0.13,0.695,0.816,0.227,0.426
08/04/2019 02:00:00,0.206,0.706,0.766,0.255,0.45
08/04/2019 03:00:00,0.296,0.702,0.728,0.274,0.452
08/04/2019 04:00:00,0.382,0.682,0.703,0.304,0.431
08/04/2019 05:00:00,0.433,0.646,0.673,0.344,0.405
08/04/2019 06:00:00,0.466,0.668,0.622,0.364,0.396
08/04/2019 07:00:00,0.523,0.765,0.646,0.437,0.401
08/04/2019 08:00:00,0.543,0.829,0.639,0.55,0.41
08/04/2019 09:00:00,0.519,0.859,0.632,0.65,0.403
08/04/2019 10:00:00,0.566,0.872,0.664,0.723,0.366
08/04/2019 11:00:00,0.644,0.866,0.71,0.777,0.314
08/04/2019 12:00:00,0.71,0.855,0.741,0.815,0.271
08/04/2019 13:00:00,0.746,0.841,0.77,0.844,0.253
08/04/2019 14:00:00,0.751,0.82,0.812,0.856,0.259
08/04/2019 15:00:00,0.762,0.778,0.832,0.868,0.287
08/04/2019 16:00:00,0.748,0.739,0.811,0.871,0.317
08/04/2019 17:00:00,0.71,0.709,0.695,0.848,0.32
08/04/2019 18:00:00,0.658,0.668,0.53,0.812,0.312
08/04/2019 19:00:00,0.61,0.623,0.41,0.778,0.347
08/04/2019 20:00:00,0.601,0.611,0.334,0.741,0.422
08/04/2019 21:00:00,0.644,0.639,0.31,0.685,0.511
08/04/2019 22:00:00,0.713,0.682,0.316,0.623,0.569
08/04/2019 23:00:00,0.76,0.697,0.327,0.551,0.59
09/04/2019 00:00:00,0.755,0.663,0.332,0.47,0.65
09/04/2019 01:00:00,0.744,0.614,0.332,0.395,0.669
09/04/2019 02:00:00,0.731,0.534,0.327,0.343,0.647
09/04/2019 03:00:00,0.71,0.446,0.28,0.306,0.643
09/04/2019 04:00:00,0.682,0.387,0.231,0.266,0.661
09/04/2019 05:00:00,0.64,0.348,0.186,0.225,0.695
09/04/2019 06:00:00,0.651,0.327,0.16,0.169,0.73
09/04/2019 07:00:00,0.687,0.337,0.148,0.137,0.756
09/04/2019 08:00:00,0.685,0.37,0.154,0.106,0.732
09/04/2019 09:00:00,0.665,0.403,0.199,0.085,0.7
09/04/2019 10:00:00,0.649,0.438,0.3,0.073,0.666
09/04/2019 11:00:00,0.64,0.467,0.422,0.064,0.623
09/04/2019 12:00:00,0.641,0.483,0.55,0.055,0.595
09/04/2019 13:00:00,0.645,0.472,0.668,0.057,0.588
09/04/2019 14:00:00,0.635,0.431,0.72,0.107,0.571
09/04/2019 15:00:00,0.601,0.391,0.71,0.171,0.519
09/04/2019 16:00:00,0.547,0.357,0.685,0.175,0.452
09/04/2019 17:00:00,0.491,0.293,0.722,0.143,0.41
09/04/2019 18:00:00,0.434,0.244,0.72,0.135,0.384
09/04/2019 19:00:00,0.387,0.249,0.642,0.167,0.379
09/04/2019 20:00:00,0.362,0.315,0.601,0.231,0.39
09/04/2019 21:00:00,0.341,0.433,0.564,0.266,0.398
09/04/2019 22:00:00,0.295,0.535,0.575,0.289,0.383
09/04/2019 23:00:00,0.249,0.559,0.579,0.32,0.379
10/04/2019 00:00:00,0.213,0.517,0.563,0.332,0.374
10/04/2019 01:00:00,0.184,0.442,0.609,0.328,0.361
10/04/2019 02:00:00,0.164,0.433,0.677,0.315,0.341
10/04/2019 03:00:00,0.153,0.443,0.713,0.308,0.305
10/04/2019 04:00:00,0.147,0.482,0.722,0.299,0.261
10/04/2019 05:00:00,0.134,0.527,0.697,0.305,0.199
10/04/2019 06:00:00,0.118,0.574,0.613,0.32,0.14
10/04/2019 07:00:00,0.106,0.572,0.611,0.379,0.093
10/04/2019 08:00:00,0.084,0.563,0.686,0.425,0.084
10/04/2019 09:00:00,0.058,0.557,0.687,0.414,0.112
10/04/2019 10:00:00,0.038,0.535,0.652,0.386,0.167
10/04/2019 11:00:00,0.02,0.506,0.624,0.374,0.235
10/04/2019 12:00:00,0.011,0.485,0.59,0.347,0.316
10/04/2019 13:00:00,0.013,0.45,0.559,0.32,0.397
10/04/2019 14:00:00,0.028,0.391,0.54,0.295,0.469
10/04/2019 15:00:00,0.056,0.343,0.564,0.282,0.504
10/04/2019 16:00:00,0.089,0.325,0.611,0.274,0.493
10/04/2019 17:00:00,0.118,0.363,0.636,0.253,0.481
10/04/2019 18:00:00,0.154,0.425,0.653,0.27,0.476
10/04/2019 19:00:00,0.228,0.445,0.657,0.266,0.495
10/04/2019 20:00:00,0.376,0.484,0.647,0.238,0.508
10/04/2019 21:00:00,0.517,0.54,0.669,0.183,0.525
10/04/2019 22:00:00,0.573,0.587,0.701,0.126,0.524
10/04/2019 23:00:00,0.547,0.651,0.718,0.09,0.498
11/04/2019 00:00:00,0.495,0.675,0.752,0.065,0.458
11/04/2019 01:00:00,0.443,0.685,0.751,0.055,0.414
11/04/2019 02:00:00,0.367,0.698,0.74,0.055,0.386
11/04/2019 03:00:00,0.279,0.697,0.706,0.053,0.349
11/04/2019 04:00:00,0.201,0.672,0.682,0.05,0.308
11/04/2019 05:00:00,0.157,0.624,0.653,0.046,0.277
11/04/2019 06:00:00,0.129,0.588,0.63,0.046,0.257
11/04/2019 07:00:00,0.115,0.552,0.649,0.049,0.248
11/04/2019 08:00:00,0.114,0.524,0.658,0.063,0.239
11/04/2019 09:00:00,0.112,0.529,0.688,0.074,0.243
11/04/2019 10:00:00,0.102,0.553,0.71,0.078,0.256
11/04/2019 11:00:00,0.078,0.575,0.72,0.085,0.282
11/04/2019 12:00:00,0.051,0.591,0.697,0.103,0.313
11/04/2019 13:00:00,0.044,0.6,0.65,0.126,0.334
11/04/2019 14:00:00,0.06,0.587,0.606,0.141,0.341
11/04/2019 15:00:00,0.096,0.54,0.576,0.148,0.363
11/04/2019 16:00:00,0.125,0.488,0.547,0.152,0.389
11/04/2019 17:00:00,0.133,0.449,0.546,0.148,0.398
11/04/2019 18:00:00,0.122,0.436,0.601,0.14,0.383
11/04/2019 19:00:00,0.102,0.439,0.643,0.132,0.352
11/04/2019 20:00:00,0.084,0.469,0.669,0.125,0.313
11/04/2019 21:00:00,0.058,0.538,0.66,0.12,0.271
11/04/2019 22:00:00,0.031,0.599,0.642,0.116,0.227
11/04/2019 23:00:00,0.011,0.622,0.603,0.112,0.186
12/04/2019 00:00:00,0.012,0.615,0.55,0.111,0.155
12/04/2019 01:00:00,0.011,0.626,0.488,0.112,0.124
12/04/2019 02:00:00,0.015,0.644,0.415,0.105,0.099
12/04/2019 03:00:00,0.014,0.644,0.323,0.091,0.082
12/04/2019 04:00:00,0.01,0.631,0.238,0.08,0.073
12/04/2019 05:00:00,0.007,0.621,0.163,0.076,0.07
12/04/2019 06:00:00,0.005,0.601,0.102,0.083,0.069
12/04/2019 07:00:00,0.005,0.597,0.072,0.104,0.08
12/04/2019 08:00:00,0.007,0.592,0.069,0.115,0.092
12/04/2019 09:00:00,0.009,0.607,0.064,0.11,0.096
12/04/2019 10:00:00,0.01,0.649,0.045,0.101,0.093
12/04/2019 11:00:00,0.014,0.704,0.027,0.099,0.09
12/04/2019 12:00:00,0.024,0.751,0.02,0.101,0.09
12/04/2019 13:00:00,0.037,0.773,0.023,0.104,0.091
12/04/2019 14:00:00,0.048,0.751,0.041,0.104,0.102
12/04/2019 15:00:00,0.059,0.686,0.067,0.101,0.128
12/04/2019 16:00:00,0.071,0.619,0.1,0.103,0.159
12/04/2019 17:00:00,0.079,0.613,0.149,0.11,0.181
12/04/2019 18:00:00,0.076,0.623,0.201,0.112,0.189
12/04/2019 19:00:00,0.061,0.594,0.255,0.107,0.188
12/04/2019 20:00:00,0.044,0.521,0.321,0.112,0.177
12/04/2019 21:00:00,0.032,0.459,0.37,0.119,0.181
12/04/2019 22:00:00,0.025,0.432,0.403,0.128,0.204
12/04/2019 23:00:00,0.023,0.422,0.415,0.137,0.225
13/04/2019 00:00:00,0.025,0.42,0.404,0.139,0.241
13/04/2019 01:00:00,0.027,0.424,0.377,0.144,0.252
13/04/2019 02:00:00,0.03,0.444,0.351,0.145,0.274
13/04/2019 03:00:00,0.03,0.464,0.329,0.149,0.296
13/04/2019 04:00:00,0.028,0.491,0.311,0.154,0.316
13/04/2019 05:00:00,0.025,0.505,0.294,0.153,0.328
13/04/2019 06:00:00,0.014,0.494,0.264,0.137,0.344
13/04/2019 07:00:00,0.009,0.482,0.248,0.141,0.35
13/04/2019 08:00:00,0.006,0.478,0.231,0.161,0.337
13/04/2019 09:00:00,0.004,0.488,0.225,0.196,0.302
13/04/2019 10:00:00,0.004,0.493,0.254,0.222,0.24
13/04/2019 11:00:00,0.005,0.491,0.332,0.22,0.177
13/04/2019 12:00:00,0.009,0.495,0.451,0.212,0.118
13/04/2019 13:00:00,0.019,0.498,0.587,0.204,0.066
13/04/2019 14:00:00,0.03,0.498,0.692,0.184,0.026
13/04/2019 15:00:00,0.039,0.491,0.737,0.165,0.007
13/04/2019 16:00:00,0.048,0.465,0.786,0.165,0.005
13/04/2019 17:00:00,0.051,0.43,0.799,0.195,0.015
13/04/2019 18:00:00,0.05,0.396,0.783,0.236,0.022
13/04/2019 19:00:00,0.049,0.381,0.754,0.261,0.023
13/04/2019 20:00:00,0.055,0.414,0.718,0.279,0.016
13/04/2019 21:00:00,0.079,0.478,0.698,0.289,0.008
13/04/2019 22:00:00,0.122,0.586,0.677,0.298,0.008
13/04/2019 23:00:00,0.178,0.703,0.655,0.329,0.017
14/04/2019 00:00:00,0.223,0.741,0.669,0.381,0.032
14/04/2019 01:00:00,0.236,0.718,0.7,0.436,0.058
14/04/2019 02:00:00,0.233,0.683,0.7,0.493,0.096
14/04/2019 03:00:00,0.208,0.676,0.666,0.536,0.116
14/04/2019 04:00:00,0.172,0.675,0.633,0.601,0.115
14/04/2019 05:00:00,0.126,0.642,0.613,0.674,0.103
14/04/2019 06:00:00,0.092,0.583,0.602,0.722,0.081
14/04/2019 07:00:00,0.071,0.56,0.677,0.852,0.058
14/04/2019 08:00:00,0.058,0.581,0.743,0.913,0.049
14/04/2019 09:00:00,0.045,0.612,0.76,0.925,0.054
14/04/2019 10:00:00,0.035,0.626,0.757,0.923,0.07
14/04/2019 11:00:00,0.029,0.618,0.776,0.926,0.078
14/04/2019 12:00:00,0.027,0.61,0.818,0.93,0.077
14/04/2019 13:00:00,0.026,0.606,0.846,0.926,0.071
14/04/2019 14:00:00,0.035,0.601,0.852,0.906,0.065
14/04/2019 15:00:00,0.066,0.59,0.837,0.866,0.061
14/04/2019 16:00:00,0.111,0.556,0.785,0.8,0.059
14/04/2019 17:00:00,0.161,0.484,0.697,0.7,0.054
14/04/2019 18:00:00,0.191,0.436,0.654,0.627,0.051
14/04/2019 19:00:00,0.191,0.488,0.637,0.608,0.074
14/04/2019 20:00:00,0.167,0.659,0.733,0.613,0.119
14/04/2019 21:00:00,0.121,0.777,0.793,0.615,0.157
14/04/2019 22:00:00,0.077,0.882,0.824,0.586,0.172
14/04/2019 23:00:00,0.056,0.901,0.835,0.519,0.149
15/04/2019 00:00:00,0.085,0.915,0.812,0.498,0.109
15/04/2019 01:00:00,0.177,0.914,0.815,0.471,0.088
15/04/2019 02:00:00,0.3,0.94,0.821,0.445,0.094
15/04/2019 03:00:00,0.398,0.938,0.8,0.457,0.113
15/04/2019 04:00:00,0.465,0.926,0.765,0.523,0.145
15/04/2019 05:00:00,0.521,0.926,0.701,0.61,0.196
15/04/2019 06:00:00,0.533,0.928,0.655,0.682,0.262
15/04/2019 07:00:00,0.501,0.932,0.618,0.721,0.329
15/04/2019 08:00:00,0.444,0.925,0.501,0.7,0.375
15/04/2019 09:00:00,0.345,0.912,0.337,0.606,0.363
15/04/2019 10:00:00,0.217,0.904,0.194,0.492,0.317
15/04/2019 11:00:00,0.117,0.897,0.107,0.39,0.265
15/04/2019 12:00:00,0.084,0.882,0.071,0.307,0.202
15/04/2019 13:00:00,0.13,0.862,0.083,0.245,0.146
15/04/2019 14:00:00,0.227,0.841,0.116,0.195,0.105
15/04/2019 15:00:00,0.362,0.812,0.155,0.16,0.088
15/04/2019 16:00:00,0.487,0.758,0.178,0.127,0.085
15/04/2019 17:00:00,0.591,0.685,0.154,0.103,0.083
15/04/2019 18:00:00,0.633,0.61,0.113,0.087,0.087
15/04/2019 19:00:00,0.598,0.516,0.088,0.068,0.131
15/04/2019 20:00:00,0.516,0.395,0.09,0.05,0.207
15/04/2019 21:00:00,0.452,0.284,0.1,0.035,0.302
15/04/2019 22:00:00,0.398,0.211,0.107,0.028,0.398
15/04/2019 23:00:00,0.344,0.165,0.105,0.026,0.449
16/04/2019 00:00:00,0.262,0.125,0.131,0.026,0.447
16/04/2019 01:00:00,0.192,0.083,0.185,0.022,0.401
16/04/2019 02:00:00,0.156,0.04,0.195,0.018,0.332
16/04/2019 03:00:00,0.144,0.014,0.206,0.017,0.252
16/04/2019 04:00:00,0.145,0.005,0.235,0.014,0.179
16/04/2019 05:00:00,0.143,0.012,0.259,0.013,0.109
16/04/2019 06:00:00,0.136,0.021,0.24,0.016,0.052
16/04/2019 07:00:00,0.133,0.038,0.231,0.011,0.025
16/04/2019 08:00:00,0.126,0.058,0.251,0.006,0.011
16/04/2019 09:00:00,0.111,0.069,0.284,0.009,0.009
16/04/2019 10:00:00,0.095,0.083,0.294,0.017,0.007
16/04/2019 11:00:00,0.093,0.104,0.278,0.037,0.006
16/04/2019 12:00:00,0.102,0.134,0.294,0.063,0.011
16/04/2019 13:00:00,0.115,0.158,0.32,0.069,0.022
16/04/2019 14:00:00,0.125,0.182,0.296,0.06,0.042
16/04/2019 15:00:00,0.123,0.197,0.312,0.05,0.068
16/04/2019 16:00:00,0.112,0.182,0.351,0.058,0.093
16/04/2019 17:00:00,0.098,0.145,0.374,0.094,0.118
16/04/2019 18:00:00,0.08,0.113,0.376,0.113,0.137
16/04/2019 19:00:00,0.067,0.118,0.343,0.112,0.146
16/04/2019 20:00:00,0.065,0.138,0.271,0.101,0.15
16/04/2019 21:00:00,0.085,0.136,0.207,0.083,0.147
16/04/2019 22:00:00,0.128,0.114,0.159,0.066,0.139
16/04/2019 23:00:00,0.177,0.087,0.117,0.049,0.133
17/04/2019 00:00:00,0.22,0.076,0.083,0.037,0.134
17/04/2019 01:00:00,0.252,0.07,0.055,0.028,0.146
17/04/2019 02:00:00,0.278,0.076,0.044,0.022,0.165
17/04/2019 03:00:00,0.284,0.08,0.039,0.02,0.177
17/04/2019 04:00:00,0.278,0.085,0.041,0.027,0.179
17/04/2019 05:00:00,0.266,0.078,0.042,0.045,0.167
17/04/2019 06:00:00,0.243,0.06,0.038,0.073,0.155
17/04/2019 07:00:00,0.252,0.047,0.034,0.092,0.152
17/04/2019 08:00:00,0.257,0.04,0.025,0.101,0.156
17/04/2019 09:00:00,0.277,0.03,0.027,0.1,0.178
17/04/2019 10:00:00,0.294,0.029,0.054,0.094,0.217
17/04/2019 11:00:00,0.299,0.04,0.087,0.085,0.256
17/04/2019 12:00:00,0.313,0.051,0.124,0.082,0.286
17/04/2019 13:00:00,0.345,0.058,0.154,0.08,0.308
17/04/2019 14:00:00,0.387,0.052,0.166,0.083,0.324
17/04/2019 15:00:00,0.407,0.041,0.191,0.094,0.323
17/04/2019 16:00:00,0.38,0.041,0.234,0.133,0.304
17/04/2019 17:00:00,0.347,0.043,0.301,0.169,0.297
17/04/2019 18:00:00,0.315,0.051,0.333,0.193,0.294
17/04/2019 19:00:00,0.302,0.055,0.329,0.182,0.297
17/04/2019 20:00:00,0.317,0.055,0.321,0.16,0.319
17/04/2019 21:00:00,0.366,0.047,0.326,0.12,0.362
17/04/2019 22:00:00,0.41,0.034,0.344,0.086,0.411
17/04/2019 23:00:00,0.41,0.024,0.376,0.07,0.45
18/04/2019 00:00:00,0.368,0.022,0.414,0.073,0.479
18/04/2019 01:00:00,0.312,0.025,0.448,0.09,0.492
18/04/2019 02:00:00,0.304,0.035,0.496,0.12,0.499
18/04/2019 03:00:00,0.31,0.05,0.536,0.156,0.498
18/04/2019 04:00:00,0.3,0.075,0.571,0.193,0.468
18/04/2019 05:00:00,0.295,0.104,0.592,0.212,0.398
18/04/2019 06:00:00,0.306,0.107,0.62,0.207,0.325
18/04/2019 07:00:00,0.335,0.112,0.682,0.233,0.262
18/04/2019 08:00:00,0.33,0.135,0.729,0.285,0.227
18/04/2019 09:00:00,0.308,0.171,0.775,0.344,0.225
18/04/2019 10:00:00,0.269,0.213,0.806,0.401,0.249
18/04/2019 11:00:00,0.226,0.249,0.831,0.457,0.289
18/04/2019 12:00:00,0.209,0.278,0.852,0.501,0.345
18/04/2019 13:00:00,0.227,0.3,0.849,0.523,0.416
18/04/2019 14:00:00,0.259,0.311,0.832,0.508,0.494
18/04/2019 15:00:00,0.286,0.292,0.838,0.431,0.555
18/04/2019 16:00:00,0.309,0.249,0.868,0.313,0.571
18/04/2019 17:00:00,0.321,0.2,0.856,0.237,0.553
18/04/2019 18:00:00,0.313,0.179,0.84,0.234,0.532
18/04/2019 19:00:00,0.284,0.195,0.826,0.234,0.523
18/04/2019 20:00:00,0.249,0.208,0.825,0.242,0.495
18/04/2019 21:00:00,0.225,0.259,0.846,0.273,0.45
18/04/2019 22:00:00,0.207,0.329,0.88,0.32,0.377
18/04/2019 23:00:00,0.193,0.401,0.884,0.369,0.279
19/04/2019 00:00:00,0.175,0.497,0.866,0.398,0.196
19/04/2019 01:00:00,0.17,0.615,0.845,0.388,0.169
19/04/2019 02:00:00,0.153,0.687,0.851,0.362,0.175
19/04/2019 03:00:00,0.12,0.677,0.856,0.374,0.18
19/04/2019 04:00:00,0.095,0.636,0.849,0.41,0.164
19/04/2019 05:00:00,0.083,0.582,0.826,0.433,0.132
19/04/2019 06:00:00,0.084,0.538,0.822,0.425,0.12
19/04/2019 07:00:00,0.089,0.615,0.858,0.479,0.1
19/04/2019 08:00:00,0.079,0.644,0.877,0.528,0.074
19/04/2019 09:00:00,0.074,0.658,0.887,0.556,0.048
19/04/2019 10:00:00,0.068,0.657,0.898,0.571,0.024
19/04/2019 11:00:00,0.068,0.647,0.905,0.58,0.009
19/04/2019 12:00:00,0.084,0.622,0.906,0.572,0.008
19/04/2019 13:00:00,0.118,0.567,0.905,0.534,0.026
19/04/2019 14:00:00,0.171,0.491,0.901,0.476,0.068
19/04/2019 15:00:00,0.233,0.42,0.888,0.434,0.123
19/04/2019 16:00:00,0.296,0.348,0.856,0.386,0.179
19/04/2019 17:00:00,0.358,0.278,0.81,0.308,0.251
19/04/2019 18:00:00,0.4,0.23,0.822,0.277,0.328
19/04/2019 19:00:00,0.425,0.218,0.836,0.268,0.386
19/04/2019 20:00:00,0.437,0.253,0.82,0.277,0.432
19/04/2019 21:00:00,0.421,0.289,0.814,0.278,0.465
19/04/2019 22:00:00,0.401,0.278,0.829,0.265,0.498
19/04/2019 23:00:00,0.382,0.273,0.849,0.263,0.527
20/04/2019 00:00:00,0.358,0.328,0.86,0.276,0.541
20/04/2019 01:00:00,0.327,0.442,0.852,0.297,0.529
20/04/2019 02:00:00,0.29,0.56,0.812,0.309,0.499
20/04/2019 03:00:00,0.259,0.635,0.788,0.306,0.441
20/04/2019 04:00:00,0.25,0.669,0.791,0.295,0.367
20/04/2019 05:00:00,0.232,0.661,0.796,0.285,0.289
20/04/2019 06:00:00,0.192,0.607,0.799,0.263,0.215
20/04/2019 07:00:00,0.163,0.567,0.857,0.334,0.167
20/04/2019 08:00:00,0.155,0.556,0.881,0.388,0.133
20/04/2019 09:00:00,0.173,0.599,0.893,0.449,0.123
20/04/2019 10:00:00,0.206,0.615,0.894,0.535,0.144
20/04/2019 11:00:00,0.238,0.623,0.914,0.612,0.169
20/04/2019 12:00:00,0.264,0.665,0.931,0.634,0.192
20/04/2019 13:00:00,0.289,0.712,0.945,0.623,0.207
20/04/2019 14:00:00,0.305,0.774,0.94,0.61,0.217
20/04/2019 15:00:00,0.298,0.833,0.914,0.58,0.198
20/04/2019 16:00:00,0.277,0.863,0.892,0.552,0.158
20/04/2019 17:00:00,0.27,0.839,0.88,0.513,0.121
20/04/2019 18:00:00,0.256,0.826,0.878,0.456,0.095
20/04/2019 19:00:00,0.188,0.844,0.875,0.444,0.101
20/04/2019 20:00:00,0.135,0.882,0.866,0.485,0.103
20/04/2019 21:00:00,0.12,0.898,0.867,0.535,0.056
20/04/2019 22:00:00,0.108,0.89,0.883,0.577,0.032
20/04/2019 23:00:00,0.103,0.867,0.902,0.61,0.066
21/04/2019 00:00:00,0.085,0.865,0.915,0.649,0.126
21/04/2019 01:00:00,0.069,0.876,0.926,0.683,0.218
21/04/2019 02:00:00,0.085,0.89,0.933,0.722,0.347
21/04/2019 03:00:00,0.091,0.908,0.936,0.721,0.46
21/04/2019 04:00:00,0.066,0.924,0.939,0.697,0.523
21/04/2019 05:00:00,0.053,0.938,0.938,0.686,0.574
21/04/2019 06:00:00,0.073,0.974,0.933,0.683,0.637
21/04/2019 07:00:00,0.136,0.986,0.938,0.768,0.678
21/04/2019 08:00:00,0.23,0.991,0.948,0.861,0.725
21/04/2019 09:00:00,0.296,0.987,0.957,0.893,0.759
21/04/2019 10:00:00,0.353,0.983,0.963,0.9,0.76
21/04/2019 11:00:00,0.391,0.982,0.965,0.897,0.746
