Time,NORD,CNOR,CSUD,SUD,SICI,SARD
08/01/2019 13:00:00,-18302187.16,-2812789.961,-6332508.445,-3420932.138,-2258735.585,-1188487.668
08/01/2019 14:00:00,-17948263.6,-3038293.6,-6202807.222,-3322523.455,-2278470.368,-1152403.617
08/01/2019 15:00:00,-17689710.08,-3014609.05,-6167743.73,-3159184.77,-2340033.992,-1103513.098
08/01/2019 16:00:00,-18157666.16,-2988714.436,-6335593.743,-2998165.889,-2261231.812,-1145772.23
08/01/2019 17:00:00,-19622881.85,-3166458.454,-6902761.98,-3360327.773,-2458651.407,-1208089.686
08/01/2019 18:00:00,-20309679.09,-3305449.958,-7093673.384,-3493791.576,-2596796.083,-1262086.286
08/01/2019 19:00:00,-20712590.35,-3418547.745,-7332333.048,-3501977.573,-2663468.779,-1285365.364
08/01/2019 20:00:00,-19758828.72,-3333376.419,-7277096.706,-3466526.848,-2686122.006,-1282068.36
08/01/2019 21:00:00,-18708304.52,-3123624.903,-6853591.278,-3240048.998,-2558164.374,-1220859.374
08/01/2019 22:00:00,-17043884.09,-2861882.02,-6366364.491,-2903512.909,-2347907.213,-1124749.564
08/01/2019 23:00:00,-15491202.39,-2643760.609,-5867718.394,-2505237.671,-2114931.34,-1024177.165
09/01/2019 00:00:00,-14113233.83,-2403403.703,-5414233.128,-2082305.167,-1864419.683,-935311.735
09/01/2019 01:00:00,-13416608.67,-2344082.736,-5007510.549,-1928635.622,-1708776.302,-897835.4426
09/01/2019 02:00:00,-13354900.03,-2342283.228,-4799435.642,-1855292.667,-1638524.027,-878237.3122
09/01/2019 03:00:00,-13231505.15,-2295425.752,-4744819.172,-1804353.855,-1606627.764,-872568.1745
09/01/2019 04:00:00,-13497628.69,-2331937.403,-4765541.322,-1894566.972,-1636002.682,-884732.3457
09/01/2019 05:00:00,-15415536.34,-2496642.912,-5212833.864,-2099240.815,-1752134.934,-945287.073
09/01/2019 06:00:00,-20602314.12,-3129196.559,-6313051.752,-2730350.789,-2063417.809,-1083351.612
09/01/2019 07:00:00,-25565210.15,-3744305.625,-7409575.834,-3443453.198,-2378486.588,-1252376.18
09/01/2019 08:00:00,-29290177.49,-4323429.317,-8007532.76,-3889389.082,-2534191.867,-1335295.878
09/01/2019 09:00:00,-30918682.52,-4627104.202,-8627610.656,-4150995.312,-2584015.63,-1345796.895
09/01/2019 10:00:00,-30908236.23,-4721971.282,-8913151.717,-4028150.34,-2554987.576,-1398621.632
09/01/2019 11:00:00,-30325908.83,-4683009.154,-8881401.975,-4195312.008,-2508951.211,-1394391.084
09/01/2019 12:00:00,-29069175.91,-4595744.682,-9071432.762,-4399999.904,-2483216.574,-1411640.106
09/01/2019 13:00:00,-29224081.91,-4502325.163,-8831503.755,-4281170.185,-2484239.225,-1286271.398
09/01/2019 14:00:00,-29526787.67,-4541666.449,-8596994.801,-4255906.804,-2495083.219,-1232921.579
09/01/2019 15:00:00,-29344270.98,-4652411.24,-8881084.115,-4236224.349,-2578697.543,-1264662.95
09/01/2019 16:00:00,-29618541.94,-4684825.408,-8832913.938,-4226797.117,-2695005.918,-1265269.663
09/01/2019 17:00:00,-30164788.28,-4690398.859,-9167780.892,-4392164.359,-2845320.746,-1317591.148
09/01/2019 18:00:00,-29254986.32,-4583566.756,-9123360.437,-4433640.356,-2875061.965,-1377772.997
09/01/2019 19:00:00,-28503163.39,-4519489.861,-9185703.309,-4427243.401,-2937899.119,-1413754.184
09/01/2019 20:00:00,-26998682.67,-4254789.662,-8829639.658,-4309233.597,-2922557.552,-1400091.32
09/01/2019 21:00:00,-25108339.97,-3902524.773,-7990324.704,-4007613.583,-2731185.057,-1306616.482
09/01/2019 22:00:00,-22202397.81,-3490273.595,-7112572.105,-3633762.075,-2482930.71,-1198896.288
09/01/2019 23:00:00,-19756375.55,-3099596.179,-6353685.107,-3160947.199,-2185869.569,-1096089.904
10/01/2019 00:00:00,-18341851.99,-2904659.355,-5716327.988,-2764320.164,-1954771.845,-1019893.99
10/01/2019 01:00:00,-17416218.66,-2790299.999,-5349746.276,-2470756.671,-1795992.632,-956106.5471
10/01/2019 02:00:00,-16750877.67,-2676148.163,-5098456.567,-2320553.078,-1692922.511,-913705.6791
10/01/2019 03:00:00,-16815388.45,-2700855.963,-5027258.488,-2315127.941,-1678436.742,-917091.194
10/01/2019 04:00:00,-17178319.71,-2734584.626,-5036404.043,-2404972.665,-1707910.038,-933196.162
10/01/2019 05:00:00,-18848468.79,-2963630.468,-5392787.348,-2622854.86,-1811690.034,-968800.2844
10/01/2019 06:00:00,-23536691.67,-3564772.266,-6584883.6,-2979108.09,-2100889.317,-1108693.935
10/01/2019 07:00:00,-28851074.83,-4228208.795,-7768922.435,-3406658.673,-2419271.547,-1287026.126
10/01/2019 08:00:00,-31973704.3,-4858470.147,-8403728.906,-3999306.184,-2623946.286,-1376137.95
10/01/2019 09:00:00,-32740464.22,-5260999.258,-9162573.443,-4236732.087,-2705262.933,-1397933.286
10/01/2019 10:00:00,-32343791.13,-5395820.317,-9544221.922,-4063936.267,-2832882.672,-1333179.707
10/01/2019 11:00:00,-32053090.17,-5252180.832,-9560100.83,-4061031.578,-2776463.404,-1309507.716
10/01/2019 12:00:00,-30018384.05,-4769025.513,-9287432.62,-4122792.257,-2760324.945,-1359638.275
10/01/2019 13:00:00,-29872301.86,-4617450.611,-9006763.806,-3946584.31,-2650552.57,-1386088.469
10/01/2019 14:00:00,-29991248.8,-4729528.737,-8915616.547,-3827514.178,-2620067.387,-1315627.777
10/01/2019 15:00:00,-29640005.96,-4687415.826,-8938327.485,-3946096.008,-2697169.334,-1292337.336
10/01/2019 16:00:00,-29773266.13,-4688796.405,-8952103.379,-4079177.962,-2803887.51,-1276103.49
10/01/2019 17:00:00,-30764847.02,-4798061.641,-9580332.885,-4312187.326,-2939180.424,-1332573.891
10/01/2019 18:00:00,-30264077.28,-4706498.145,-9629965.873,-4323268.144,-3020135.854,-1385240.446
10/01/2019 19:00:00,-29508281.86,-4635447.484,-9722518.829,-4366745.189,-3078052.619,-1414714.939
10/01/2019 20:00:00,-27769391.76,-4344594.018,-9311879.973,-4276381.663,-3058735.269,-1400075.771
10/01/2019 21:00:00,-25997509.18,-4056310.038,-8445136.726,-3967706.849,-2860862.06,-1301499.038
10/01/2019 22:00:00,-23292387.39,-3654679.186,-7606555.269,-3552662.517,-2590424.845,-1172200.297
10/01/2019 23:00:00,-21111020.18,-3346984.562,-6891231.733,-3044521.907,-2302999.354,-1043869.188
11/01/2019 00:00:00,-19009863.24,-2996577.789,-6117077.325,-2572047.617,-2017224.159,-937230.8513
